Transaction Date/Time,Product SKU,Quantity Sold,Total Sales Amount,Outlet ID/Location,Inventory Data,Historical Sales Data
2023-08-06 08:24:22,SKU3456,13,3016,Outlet_002_Town_B,45 units available,2023-09 Sales: 100 units
2023-08-20 03:46:40,SKU3456,5,925,Outlet_003_Town_C,27 units available,2023-09 Sales: 150 units
2023-05-07 09:33:06,SKU4567,10,3890,Outlet_004_Town_D,80 units available,2023-09 Sales: 120 units
2024-08-23 03:26:28,SKU2345,13,2145,Outlet_003_Town_C,66 units available,2023-09 Sales: 100 units
2023-12-13 10:27:47,SKU2345,10,4400,Outlet_004_Town_D,24 units available,2023-09 Sales: 100 units
2024-04-05 19:48:04,SKU2345,2,282,Outlet_002_Town_B,62 units available,2023-09 Sales: 150 units
2024-03-31 03:26:41,SKU4567,6,2682,Outlet_003_Town_C,54 units available,2023-09 Sales: 150 units
2023-07-28 20:51:22,SKU2345,15,2820,Outlet_004_Town_D,54 units available,2023-09 Sales: 120 units
2023-03-13 18:43:09,SKU1234,12,2712,Outlet_001_Town_A,92 units available,2023-09 Sales: 100 units
2024-04-19 00:40:33,SKU2345,8,3008,Outlet_002_Town_B,39 units available,2023-09 Sales: 150 units
2023-07-05 14:28:38,SKU5678,16,2752,Outlet_001_Town_A,35 units available,2023-09 Sales: 90 units
2024-07-18 06:31:22,SKU2345,7,1267,Outlet_003_Town_C,91 units available,2023-09 Sales: 120 units
2024-05-05 23:57:35,SKU1234,15,4455,Outlet_003_Town_C,91 units available,2023-09 Sales: 90 units
2023-12-29 15:52:18,SKU5678,9,2106,Outlet_002_Town_B,31 units available,2023-09 Sales: 100 units
2023-06-19 21:00:31,SKU3456,12,2088,Outlet_004_Town_D,96 units available,2023-09 Sales: 90 units
2023-01-09 03:22:35,SKU1234,19,5206,Outlet_003_Town_C,7 units available,2023-09 Sales: 100 units
2024-03-16 08:05:37,SKU2345,20,3180,Outlet_002_Town_B,30 units available,2023-09 Sales: 90 units
2023-02-25 23:37:47,SKU5678,13,4810,Outlet_001_Town_A,80 units available,2023-09 Sales: 120 units
2023-11-10 05:36:42,SKU4567,14,2128,Outlet_004_Town_D,55 units available,2023-09 Sales: 150 units
2023-09-24 16:59:59,SKU3456,5,515,Outlet_004_Town_D,87 units available,2023-09 Sales: 90 units
2024-05-08 19:00:25,SKU3456,19,6099,Outlet_001_Town_A,59 units available,2023-09 Sales: 100 units
2023-02-15 21:16:05,SKU3456,20,9160,Outlet_003_Town_C,68 units available,2023-09 Sales: 150 units
2024-06-30 22:46:42,SKU2345,17,1887,Outlet_003_Town_C,4 units available,2023-09 Sales: 100 units
2023-02-05 16:19:07,SKU4567,11,3993,Outlet_001_Town_A,88 units available,2023-09 Sales: 150 units
2023-02-24 16:25:27,SKU4567,2,280,Outlet_001_Town_A,90 units available,2023-09 Sales: 150 units
2023-08-11 19:35:35,SKU2345,5,1480,Outlet_003_Town_C,97 units available,2023-09 Sales: 90 units
2024-08-31 17:34:41,SKU1234,2,682,Outlet_001_Town_A,19 units available,2023-09 Sales: 120 units
2023-11-03 21:20:48,SKU4567,13,4069,Outlet_003_Town_C,67 units available,2023-09 Sales: 120 units
2023-12-07 05:36:01,SKU1234,18,3438,Outlet_004_Town_D,0 units available,2023-09 Sales: 150 units
2024-08-25 22:14:38,SKU3456,9,1404,Outlet_003_Town_C,2 units available,2023-09 Sales: 90 units
2023-11-10 06:32:31,SKU2345,14,6664,Outlet_002_Town_B,69 units available,2023-09 Sales: 150 units
2023-12-05 04:55:26,SKU5678,4,588,Outlet_003_Town_C,92 units available,2023-09 Sales: 150 units
2023-10-18 04:06:01,SKU2345,10,2990,Outlet_003_Town_C,78 units available,2023-09 Sales: 150 units
2024-01-01 19:27:47,SKU1234,14,4578,Outlet_002_Town_B,65 units available,2023-09 Sales: 90 units
2024-01-31 20:45:54,SKU2345,4,1388,Outlet_001_Town_A,42 units available,2023-09 Sales: 100 units
2024-04-23 15:13:17,SKU2345,11,5368,Outlet_002_Town_B,43 units available,2023-09 Sales: 150 units
2023-03-11 11:40:25,SKU1234,14,3458,Outlet_003_Town_C,73 units available,2023-09 Sales: 150 units
2024-02-24 09:35:55,SKU3456,2,1000,Outlet_003_Town_C,66 units available,2023-09 Sales: 100 units
2023-03-10 16:23:50,SKU2345,5,1255,Outlet_004_Town_D,56 units available,2023-09 Sales: 150 units
2023-07-28 08:38:41,SKU1234,20,4200,Outlet_003_Town_C,68 units available,2023-09 Sales: 150 units
2024-06-20 08:28:20,SKU4567,10,1670,Outlet_003_Town_C,93 units available,2023-09 Sales: 150 units
2024-02-23 23:57:58,SKU3456,20,8780,Outlet_003_Town_C,35 units available,2023-09 Sales: 90 units
2024-01-13 18:06:39,SKU2345,7,1575,Outlet_001_Town_A,90 units available,2023-09 Sales: 150 units
2023-10-29 00:40:02,SKU1234,20,5800,Outlet_002_Town_B,18 units available,2023-09 Sales: 90 units
2024-09-22 04:11:10,SKU3456,6,666,Outlet_003_Town_C,72 units available,2023-09 Sales: 100 units
2023-12-25 02:14:02,SKU4567,20,4120,Outlet_001_Town_A,31 units available,2023-09 Sales: 100 units
2024-05-02 18:25:58,SKU3456,17,6307,Outlet_004_Town_D,85 units available,2023-09 Sales: 150 units
2024-09-17 21:21:48,SKU5678,17,6528,Outlet_004_Town_D,88 units available,2023-09 Sales: 90 units
2024-06-28 06:13:36,SKU1234,9,1953,Outlet_001_Town_A,6 units available,2023-09 Sales: 100 units
2024-07-08 18:41:54,SKU1234,5,1885,Outlet_003_Town_C,57 units available,2023-09 Sales: 120 units
2023-10-15 23:58:20,SKU5678,13,1300,Outlet_004_Town_D,77 units available,2023-09 Sales: 150 units
2024-09-03 12:17:12,SKU4567,7,1575,Outlet_002_Town_B,80 units available,2023-09 Sales: 90 units
2024-03-31 23:20:20,SKU4567,19,9234,Outlet_001_Town_A,41 units available,2023-09 Sales: 120 units
2023-02-07 18:48:46,SKU2345,14,6706,Outlet_004_Town_D,7 units available,2023-09 Sales: 150 units
2023-01-17 02:41:14,SKU2345,4,760,Outlet_001_Town_A,51 units available,2023-09 Sales: 90 units
2023-01-18 08:46:22,SKU2345,12,5052,Outlet_002_Town_B,5 units available,2023-09 Sales: 120 units
2024-10-01 13:28:23,SKU2345,10,4790,Outlet_001_Town_A,50 units available,2023-09 Sales: 120 units
2024-01-22 00:58:57,SKU1234,16,3216,Outlet_002_Town_B,61 units available,2023-09 Sales: 120 units
2023-02-15 08:42:35,SKU2345,17,7531,Outlet_003_Town_C,2 units available,2023-09 Sales: 120 units
2023-05-12 01:03:42,SKU3456,10,2830,Outlet_003_Town_C,82 units available,2023-09 Sales: 150 units
2023-07-07 09:07:36,SKU4567,19,3192,Outlet_004_Town_D,34 units available,2023-09 Sales: 120 units
2023-03-17 10:12:45,SKU3456,7,2436,Outlet_001_Town_A,49 units available,2023-09 Sales: 100 units
2023-03-03 20:29:01,SKU3456,7,2212,Outlet_001_Town_A,53 units available,2023-09 Sales: 90 units
2024-10-10 03:08:15,SKU3456,14,4984,Outlet_001_Town_A,46 units available,2023-09 Sales: 150 units
2023-11-10 13:37:26,SKU1234,4,1996,Outlet_002_Town_B,46 units available,2023-09 Sales: 100 units
2023-05-02 06:23:42,SKU2345,10,3920,Outlet_001_Town_A,6 units available,2023-09 Sales: 100 units
2023-10-12 18:02:12,SKU1234,11,4884,Outlet_003_Town_C,67 units available,2023-09 Sales: 100 units
2024-05-01 07:49:26,SKU1234,1,476,Outlet_002_Town_B,98 units available,2023-09 Sales: 120 units
2024-03-30 09:12:46,SKU2345,15,6075,Outlet_002_Town_B,28 units available,2023-09 Sales: 100 units
2024-03-13 15:43:57,SKU1234,4,1776,Outlet_001_Town_A,13 units available,2023-09 Sales: 90 units
2024-06-05 04:39:39,SKU5678,19,4769,Outlet_004_Town_D,45 units available,2023-09 Sales: 120 units
2023-08-07 20:15:53,SKU3456,6,2664,Outlet_004_Town_D,11 units available,2023-09 Sales: 90 units
2024-05-21 20:42:24,SKU2345,11,3091,Outlet_004_Town_D,97 units available,2023-09 Sales: 120 units
2024-10-11 19:28:41,SKU2345,5,1635,Outlet_001_Town_A,49 units available,2023-09 Sales: 90 units
2024-07-03 17:51:08,SKU1234,11,2926,Outlet_004_Town_D,39 units available,2023-09 Sales: 100 units
2023-06-16 07:24:48,SKU4567,4,1408,Outlet_001_Town_A,86 units available,2023-09 Sales: 90 units
2023-06-13 02:29:14,SKU4567,20,7840,Outlet_002_Town_B,41 units available,2023-09 Sales: 90 units
2023-06-24 15:49:52,SKU1234,6,942,Outlet_003_Town_C,65 units available,2023-09 Sales: 90 units
2023-07-06 08:41:28,SKU1234,6,654,Outlet_004_Town_D,99 units available,2023-09 Sales: 90 units
2024-05-09 03:27:18,SKU3456,3,888,Outlet_003_Town_C,77 units available,2023-09 Sales: 150 units
2024-09-11 02:38:46,SKU5678,8,3672,Outlet_002_Town_B,90 units available,2023-09 Sales: 90 units
2024-03-16 07:17:16,SKU3456,1,291,Outlet_001_Town_A,48 units available,2023-09 Sales: 150 units
2023-12-30 04:48:43,SKU2345,20,6600,Outlet_001_Town_A,65 units available,2023-09 Sales: 150 units
2023-04-27 20:20:21,SKU4567,9,918,Outlet_001_Town_A,65 units available,2023-09 Sales: 90 units
2024-09-11 07:46:35,SKU4567,14,5068,Outlet_001_Town_A,91 units available,2023-09 Sales: 150 units
2024-05-14 22:22:45,SKU3456,13,5837,Outlet_001_Town_A,49 units available,2023-09 Sales: 90 units
2023-09-01 01:07:43,SKU3456,19,5168,Outlet_004_Town_D,95 units available,2023-09 Sales: 120 units
2024-01-17 07:45:39,SKU3456,12,1788,Outlet_003_Town_C,74 units available,2023-09 Sales: 120 units
2023-03-14 17:30:05,SKU4567,7,2051,Outlet_002_Town_B,0 units available,2023-09 Sales: 100 units
2023-07-29 16:38:03,SKU2345,2,650,Outlet_001_Town_A,45 units available,2023-09 Sales: 90 units
2024-04-08 15:28:16,SKU1234,18,4122,Outlet_004_Town_D,18 units available,2023-09 Sales: 150 units
2024-05-28 23:02:48,SKU5678,3,1206,Outlet_003_Town_C,99 units available,2023-09 Sales: 100 units
2023-05-24 12:27:17,SKU5678,6,2622,Outlet_003_Town_C,35 units available,2023-09 Sales: 100 units
2024-08-07 03:42:44,SKU1234,12,5472,Outlet_004_Town_D,92 units available,2023-09 Sales: 120 units
2023-02-10 03:15:40,SKU2345,17,8296,Outlet_002_Town_B,88 units available,2023-09 Sales: 90 units
2023-02-23 08:35:44,SKU1234,7,2345,Outlet_004_Town_D,65 units available,2023-09 Sales: 150 units
2023-07-17 03:20:58,SKU5678,10,2400,Outlet_002_Town_B,84 units available,2023-09 Sales: 90 units
2023-04-03 12:46:39,SKU2345,2,896,Outlet_003_Town_C,10 units available,2023-09 Sales: 120 units
2023-12-26 01:37:18,SKU5678,9,4212,Outlet_002_Town_B,84 units available,2023-09 Sales: 90 units
2024-07-23 06:16:08,SKU3456,14,3864,Outlet_001_Town_A,21 units available,2023-09 Sales: 120 units
2023-05-13 17:28:23,SKU3456,1,358,Outlet_001_Town_A,28 units available,2023-09 Sales: 100 units
2024-06-09 00:30:52,SKU2345,3,654,Outlet_002_Town_B,36 units available,2023-09 Sales: 120 units
2024-09-22 21:09:47,SKU4567,19,6536,Outlet_004_Town_D,73 units available,2023-09 Sales: 150 units
2024-02-03 19:34:53,SKU5678,16,2112,Outlet_004_Town_D,43 units available,2023-09 Sales: 100 units
2023-02-05 23:35:05,SKU1234,10,3720,Outlet_001_Town_A,94 units available,2023-09 Sales: 120 units
2024-10-01 15:02:04,SKU5678,5,760,Outlet_004_Town_D,81 units available,2023-09 Sales: 100 units
2024-04-28 08:10:42,SKU4567,10,2030,Outlet_001_Town_A,38 units available,2023-09 Sales: 150 units
2023-12-18 09:37:16,SKU3456,20,9780,Outlet_003_Town_C,5 units available,2023-09 Sales: 90 units
2024-02-13 21:22:04,SKU5678,12,1524,Outlet_002_Town_B,54 units available,2023-09 Sales: 90 units
2024-06-23 16:27:40,SKU2345,15,2955,Outlet_003_Town_C,96 units available,2023-09 Sales: 90 units
2024-08-22 23:21:37,SKU2345,12,5736,Outlet_002_Town_B,39 units available,2023-09 Sales: 90 units
2023-10-30 16:35:31,SKU3456,17,2839,Outlet_002_Town_B,10 units available,2023-09 Sales: 150 units
2023-02-12 14:40:39,SKU1234,4,1136,Outlet_001_Town_A,74 units available,2023-09 Sales: 100 units
2024-02-23 00:07:20,SKU1234,8,3928,Outlet_002_Town_B,11 units available,2023-09 Sales: 100 units
2023-07-10 02:43:32,SKU1234,11,1584,Outlet_002_Town_B,88 units available,2023-09 Sales: 90 units
2023-03-21 06:53:28,SKU5678,11,2926,Outlet_001_Town_A,42 units available,2023-09 Sales: 90 units
2023-11-11 16:58:45,SKU5678,6,1410,Outlet_002_Town_B,71 units available,2023-09 Sales: 120 units
2024-04-01 17:48:02,SKU3456,9,4095,Outlet_001_Town_A,71 units available,2023-09 Sales: 100 units
2024-09-19 00:00:07,SKU1234,3,1242,Outlet_003_Town_C,94 units available,2023-09 Sales: 150 units
2023-07-23 21:23:21,SKU3456,19,3344,Outlet_001_Town_A,51 units available,2023-09 Sales: 120 units
2023-05-14 05:58:00,SKU1234,3,591,Outlet_004_Town_D,86 units available,2023-09 Sales: 150 units
2024-04-06 01:41:24,SKU1234,15,5400,Outlet_003_Town_C,68 units available,2023-09 Sales: 150 units
2023-03-04 09:30:55,SKU4567,14,2198,Outlet_002_Town_B,92 units available,2023-09 Sales: 150 units
2023-08-20 15:02:29,SKU1234,5,970,Outlet_002_Town_B,19 units available,2023-09 Sales: 100 units
2023-02-07 12:01:55,SKU5678,17,5576,Outlet_003_Town_C,32 units available,2023-09 Sales: 100 units
2024-03-21 20:08:18,SKU1234,15,3585,Outlet_002_Town_B,72 units available,2023-09 Sales: 120 units
2024-08-26 23:08:28,SKU1234,14,5726,Outlet_002_Town_B,17 units available,2023-09 Sales: 120 units
2024-05-02 23:37:00,SKU4567,11,4224,Outlet_002_Town_B,7 units available,2023-09 Sales: 120 units
2023-12-23 12:20:19,SKU4567,14,6748,Outlet_002_Town_B,77 units available,2023-09 Sales: 100 units
2023-06-09 08:44:12,SKU5678,16,2368,Outlet_004_Town_D,83 units available,2023-09 Sales: 100 units
2024-09-05 08:41:58,SKU2345,12,2844,Outlet_004_Town_D,47 units available,2023-09 Sales: 120 units
2024-10-14 17:30:43,SKU2345,9,2196,Outlet_002_Town_B,79 units available,2023-09 Sales: 120 units
2023-01-06 23:36:53,SKU1234,5,1185,Outlet_003_Town_C,62 units available,2023-09 Sales: 120 units
2023-05-12 06:06:08,SKU2345,16,6640,Outlet_002_Town_B,31 units available,2023-09 Sales: 120 units
2024-04-09 00:53:46,SKU4567,7,2562,Outlet_004_Town_D,74 units available,2023-09 Sales: 120 units
2024-02-22 04:52:22,SKU1234,10,1520,Outlet_004_Town_D,51 units available,2023-09 Sales: 90 units
2023-02-02 05:43:29,SKU5678,11,2244,Outlet_003_Town_C,15 units available,2023-09 Sales: 120 units
2023-04-26 13:18:52,SKU3456,2,584,Outlet_004_Town_D,65 units available,2023-09 Sales: 120 units
2023-10-29 12:27:27,SKU5678,3,789,Outlet_003_Town_C,51 units available,2023-09 Sales: 150 units
2023-09-22 00:15:29,SKU3456,17,7157,Outlet_002_Town_B,7 units available,2023-09 Sales: 90 units
2024-01-10 13:07:02,SKU2345,19,9310,Outlet_004_Town_D,98 units available,2023-09 Sales: 150 units
2024-05-21 12:23:16,SKU5678,5,1110,Outlet_001_Town_A,42 units available,2023-09 Sales: 90 units
2023-08-14 13:14:41,SKU3456,6,1968,Outlet_001_Town_A,84 units available,2023-09 Sales: 150 units
2023-06-14 16:47:48,SKU1234,17,7888,Outlet_004_Town_D,45 units available,2023-09 Sales: 100 units
2023-07-04 03:18:51,SKU2345,7,2408,Outlet_004_Town_D,11 units available,2023-09 Sales: 100 units
2024-08-25 20:56:32,SKU2345,20,4300,Outlet_002_Town_B,56 units available,2023-09 Sales: 100 units
2024-02-23 04:30:56,SKU2345,12,4824,Outlet_001_Town_A,65 units available,2023-09 Sales: 100 units
2024-09-29 16:06:59,SKU5678,5,1540,Outlet_001_Town_A,96 units available,2023-09 Sales: 150 units
2023-04-01 20:28:44,SKU4567,9,3654,Outlet_002_Town_B,31 units available,2023-09 Sales: 100 units
2024-07-27 19:07:59,SKU4567,7,3332,Outlet_002_Town_B,77 units available,2023-09 Sales: 100 units
2023-12-15 20:23:14,SKU4567,4,744,Outlet_002_Town_B,57 units available,2023-09 Sales: 150 units
2024-02-17 06:50:50,SKU1234,10,2520,Outlet_002_Town_B,91 units available,2023-09 Sales: 150 units
2023-08-13 05:16:39,SKU4567,20,3280,Outlet_001_Town_A,97 units available,2023-09 Sales: 120 units
2024-01-05 03:56:07,SKU4567,17,8415,Outlet_003_Town_C,85 units available,2023-09 Sales: 100 units
2023-04-12 22:09:59,SKU1234,4,508,Outlet_003_Town_C,28 units available,2023-09 Sales: 90 units
2024-06-23 03:31:44,SKU3456,10,2600,Outlet_003_Town_C,85 units available,2023-09 Sales: 100 units
2023-01-16 19:37:03,SKU2345,2,792,Outlet_002_Town_B,57 units available,2023-09 Sales: 120 units
2023-03-30 06:29:59,SKU2345,15,6435,Outlet_002_Town_B,33 units available,2023-09 Sales: 120 units
2024-08-27 11:39:37,SKU1234,11,1716,Outlet_002_Town_B,7 units available,2023-09 Sales: 150 units
2023-02-28 18:02:26,SKU1234,7,3248,Outlet_001_Town_A,11 units available,2023-09 Sales: 150 units
2024-06-03 22:13:48,SKU1234,1,292,Outlet_002_Town_B,71 units available,2023-09 Sales: 150 units
2024-05-04 04:30:41,SKU2345,10,1590,Outlet_001_Town_A,60 units available,2023-09 Sales: 100 units
2024-03-06 13:32:32,SKU5678,5,1570,Outlet_001_Town_A,65 units available,2023-09 Sales: 120 units
2023-08-24 08:38:27,SKU1234,12,5820,Outlet_001_Town_A,65 units available,2023-09 Sales: 90 units
2023-12-14 20:58:00,SKU2345,14,3374,Outlet_001_Town_A,97 units available,2023-09 Sales: 90 units
2023-03-01 21:02:58,SKU3456,7,1246,Outlet_002_Town_B,71 units available,2023-09 Sales: 120 units
2023-08-01 09:03:37,SKU5678,13,3055,Outlet_004_Town_D,63 units available,2023-09 Sales: 150 units
2023-02-24 13:47:38,SKU2345,8,1256,Outlet_004_Town_D,63 units available,2023-09 Sales: 120 units
2023-03-27 13:58:15,SKU1234,7,924,Outlet_004_Town_D,92 units available,2023-09 Sales: 150 units
2024-06-09 02:36:28,SKU3456,16,2816,Outlet_003_Town_C,66 units available,2023-09 Sales: 120 units
2024-01-13 05:37:10,SKU5678,8,1792,Outlet_003_Town_C,23 units available,2023-09 Sales: 90 units
2023-10-07 03:54:06,SKU3456,14,6944,Outlet_003_Town_C,60 units available,2023-09 Sales: 150 units
2023-08-19 12:20:19,SKU4567,2,796,Outlet_001_Town_A,5 units available,2023-09 Sales: 120 units
2023-01-20 00:10:51,SKU4567,18,2862,Outlet_003_Town_C,47 units available,2023-09 Sales: 90 units
2024-02-21 12:34:52,SKU1234,14,6370,Outlet_002_Town_B,48 units available,2023-09 Sales: 120 units
2024-09-30 04:45:47,SKU5678,14,6860,Outlet_001_Town_A,69 units available,2023-09 Sales: 120 units
2023-07-20 05:46:59,SKU5678,17,7089,Outlet_001_Town_A,61 units available,2023-09 Sales: 100 units
2023-06-12 14:22:00,SKU4567,7,2695,Outlet_003_Town_C,88 units available,2023-09 Sales: 120 units
2024-07-14 08:06:50,SKU3456,14,2086,Outlet_001_Town_A,65 units available,2023-09 Sales: 120 units
2024-02-15 05:16:13,SKU2345,17,3621,Outlet_003_Town_C,94 units available,2023-09 Sales: 100 units
2023-08-06 11:01:07,SKU2345,7,3003,Outlet_003_Town_C,85 units available,2023-09 Sales: 120 units
2024-09-01 21:18:29,SKU3456,19,3097,Outlet_003_Town_C,59 units available,2023-09 Sales: 120 units
2023-01-17 00:21:40,SKU5678,6,2886,Outlet_004_Town_D,75 units available,2023-09 Sales: 150 units
2023-07-30 19:02:28,SKU1234,20,9260,Outlet_003_Town_C,89 units available,2023-09 Sales: 90 units
2023-05-11 22:21:39,SKU2345,5,1525,Outlet_004_Town_D,75 units available,2023-09 Sales: 120 units
2024-06-02 16:52:59,SKU3456,17,7769,Outlet_004_Town_D,62 units available,2023-09 Sales: 90 units
2024-01-26 09:49:58,SKU1234,8,2816,Outlet_002_Town_B,91 units available,2023-09 Sales: 90 units
2024-08-24 04:44:51,SKU3456,10,4280,Outlet_003_Town_C,37 units available,2023-09 Sales: 100 units
2023-04-21 23:19:35,SKU2345,7,3073,Outlet_002_Town_B,36 units available,2023-09 Sales: 90 units
2024-07-09 21:47:15,SKU4567,16,6240,Outlet_001_Town_A,96 units available,2023-09 Sales: 120 units
2023-01-11 05:03:00,SKU1234,10,3980,Outlet_001_Town_A,65 units available,2023-09 Sales: 100 units
2024-04-11 17:43:24,SKU4567,6,2406,Outlet_003_Town_C,35 units available,2023-09 Sales: 90 units
2023-09-23 00:07:32,SKU4567,18,6750,Outlet_001_Town_A,31 units available,2023-09 Sales: 100 units
2024-07-07 19:15:06,SKU1234,7,1267,Outlet_003_Town_C,94 units available,2023-09 Sales: 90 units
2024-07-26 19:47:58,SKU4567,17,2754,Outlet_003_Town_C,91 units available,2023-09 Sales: 90 units
2024-06-12 18:23:03,SKU5678,4,1852,Outlet_001_Town_A,6 units available,2023-09 Sales: 120 units
2023-03-08 12:52:41,SKU4567,7,1470,Outlet_002_Town_B,49 units available,2023-09 Sales: 150 units
2023-07-01 23:24:05,SKU3456,4,568,Outlet_004_Town_D,3 units available,2023-09 Sales: 120 units
2023-05-24 02:34:30,SKU5678,2,968,Outlet_003_Town_C,27 units available,2023-09 Sales: 120 units
2023-04-02 19:56:53,SKU3456,15,2325,Outlet_001_Town_A,67 units available,2023-09 Sales: 150 units
2024-05-25 21:13:31,SKU2345,6,2394,Outlet_002_Town_B,1 units available,2023-09 Sales: 90 units
2024-05-18 20:45:14,SKU3456,8,3632,Outlet_001_Town_A,62 units available,2023-09 Sales: 150 units
2024-05-31 19:36:43,SKU2345,12,5796,Outlet_003_Town_C,23 units available,2023-09 Sales: 120 units
2023-04-25 19:36:54,SKU1234,20,7080,Outlet_003_Town_C,61 units available,2023-09 Sales: 90 units
2023-01-04 16:15:20,SKU2345,11,4367,Outlet_002_Town_B,87 units available,2023-09 Sales: 120 units
2023-06-01 04:11:10,SKU5678,8,1912,Outlet_002_Town_B,90 units available,2023-09 Sales: 100 units
2023-09-29 14:29:40,SKU2345,19,2736,Outlet_003_Town_C,2 units available,2023-09 Sales: 150 units
2023-02-16 23:07:47,SKU1234,5,1665,Outlet_002_Town_B,92 units available,2023-09 Sales: 100 units
2023-01-25 12:39:05,SKU3456,8,3928,Outlet_002_Town_B,47 units available,2023-09 Sales: 120 units
2023-12-02 03:51:36,SKU5678,16,5952,Outlet_003_Town_C,65 units available,2023-09 Sales: 90 units
2024-05-02 05:54:34,SKU4567,6,2040,Outlet_001_Town_A,60 units available,2023-09 Sales: 120 units
2023-03-01 17:05:05,SKU2345,6,1824,Outlet_001_Town_A,74 units available,2023-09 Sales: 150 units
2023-07-22 05:16:48,SKU5678,13,2522,Outlet_002_Town_B,92 units available,2023-09 Sales: 90 units
2024-08-30 00:51:40,SKU1234,17,2601,Outlet_003_Town_C,93 units available,2023-09 Sales: 150 units
2024-02-10 23:12:29,SKU4567,5,2450,Outlet_004_Town_D,7 units available,2023-09 Sales: 120 units
2023-08-13 06:22:20,SKU5678,15,6600,Outlet_001_Town_A,46 units available,2023-09 Sales: 120 units
2024-03-16 06:24:46,SKU3456,1,212,Outlet_004_Town_D,57 units available,2023-09 Sales: 120 units
2023-08-09 18:12:41,SKU1234,10,4360,Outlet_004_Town_D,82 units available,2023-09 Sales: 100 units
2024-03-18 09:36:55,SKU3456,13,5291,Outlet_002_Town_B,33 units available,2023-09 Sales: 90 units
2023-09-13 12:54:50,SKU3456,11,5159,Outlet_001_Town_A,83 units available,2023-09 Sales: 90 units
2023-05-21 09:03:09,SKU2345,14,4746,Outlet_001_Town_A,1 units available,2023-09 Sales: 120 units
2023-12-02 08:28:12,SKU2345,10,1180,Outlet_003_Town_C,15 units available,2023-09 Sales: 100 units
2023-02-09 03:24:01,SKU5678,7,2919,Outlet_001_Town_A,47 units available,2023-09 Sales: 90 units
2024-08-09 01:22:31,SKU2345,5,2130,Outlet_002_Town_B,63 units available,2023-09 Sales: 150 units
2023-11-26 10:05:28,SKU5678,8,3152,Outlet_001_Town_A,39 units available,2023-09 Sales: 120 units
2024-04-01 12:11:03,SKU5678,2,824,Outlet_004_Town_D,55 units available,2023-09 Sales: 120 units
2024-06-26 08:12:42,SKU2345,13,2665,Outlet_002_Town_B,84 units available,2023-09 Sales: 150 units
2023-01-05 02:15:27,SKU3456,16,5168,Outlet_002_Town_B,19 units available,2023-09 Sales: 120 units
2023-01-09 03:44:09,SKU2345,16,2992,Outlet_001_Town_A,61 units available,2023-09 Sales: 120 units
2024-06-22 12:08:14,SKU2345,15,7335,Outlet_003_Town_C,50 units available,2023-09 Sales: 120 units
2023-11-28 14:09:31,SKU3456,15,6630,Outlet_002_Town_B,4 units available,2023-09 Sales: 120 units
2023-10-30 20:16:56,SKU3456,9,2844,Outlet_004_Town_D,14 units available,2023-09 Sales: 150 units
2023-12-13 11:57:33,SKU2345,3,1122,Outlet_001_Town_A,27 units available,2023-09 Sales: 100 units
2024-02-17 11:20:01,SKU3456,18,3582,Outlet_004_Town_D,63 units available,2023-09 Sales: 120 units
2023-06-24 13:13:43,SKU4567,12,5652,Outlet_001_Town_A,54 units available,2023-09 Sales: 150 units
2023-06-12 03:47:53,SKU5678,14,4130,Outlet_002_Town_B,20 units available,2023-09 Sales: 100 units
2023-07-01 16:00:20,SKU5678,11,1529,Outlet_002_Town_B,34 units available,2023-09 Sales: 120 units
2023-12-14 09:06:55,SKU3456,7,2492,Outlet_001_Town_A,73 units available,2023-09 Sales: 90 units
2023-10-31 02:39:11,SKU1234,14,2380,Outlet_003_Town_C,96 units available,2023-09 Sales: 100 units
2024-08-08 08:34:44,SKU2345,12,2700,Outlet_002_Town_B,64 units available,2023-09 Sales: 90 units
2023-11-29 09:08:46,SKU4567,18,4518,Outlet_004_Town_D,33 units available,2023-09 Sales: 150 units
2023-09-12 07:45:43,SKU4567,8,1992,Outlet_002_Town_B,5 units available,2023-09 Sales: 120 units
2023-11-13 05:01:33,SKU5678,6,2124,Outlet_001_Town_A,39 units available,2023-09 Sales: 150 units
2023-03-03 05:29:05,SKU3456,12,3444,Outlet_002_Town_B,47 units available,2023-09 Sales: 150 units
2024-01-29 22:47:49,SKU4567,7,2814,Outlet_004_Town_D,39 units available,2023-09 Sales: 100 units
2023-08-16 16:39:21,SKU4567,11,5071,Outlet_004_Town_D,46 units available,2023-09 Sales: 150 units
2023-06-26 10:20:20,SKU4567,4,1684,Outlet_001_Town_A,31 units available,2023-09 Sales: 100 units
2024-08-24 03:52:38,SKU1234,12,1680,Outlet_001_Town_A,41 units available,2023-09 Sales: 150 units
2024-06-22 17:43:24,SKU5678,20,6320,Outlet_004_Town_D,24 units available,2023-09 Sales: 100 units
2024-06-17 18:15:46,SKU3456,11,2926,Outlet_004_Town_D,100 units available,2023-09 Sales: 120 units
2024-02-22 02:40:21,SKU5678,5,995,Outlet_003_Town_C,28 units available,2023-09 Sales: 90 units
2023-07-16 06:46:58,SKU5678,17,8262,Outlet_001_Town_A,28 units available,2023-09 Sales: 120 units
2024-04-01 04:46:45,SKU4567,1,370,Outlet_003_Town_C,30 units available,2023-09 Sales: 120 units
2024-01-26 12:46:32,SKU2345,17,4301,Outlet_002_Town_B,61 units available,2023-09 Sales: 100 units
